0 -> 0.922609 	- 0.922848 	| 0.000239 	-> 0s, 239.0ms
1 -> 0.922893 	- 0.923061 	| 0.000168 	-> 0s, 168.0ms
0 -> 0.923094 	- 0.923365 	| 0.000271 	-> 0s, 271.0ms
1 -> 0.923394 	- 0.923591 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.923624 	- 0.924907 	| 0.001283 	-> 0s, 1283.0ms
1 -> 0.924937 	- 0.925103 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.925136 	- 0.926417 	| 0.001281 	-> 0s, 1281.0ms
1 -> 0.926447 	- 0.926612 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.926645 	- 0.926944 	| 0.000299 	-> 0s, 299.0ms
1 -> 0.926974 	- 0.92714 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.927173 	- 0.928433 	| 0.00126 	-> 0s, 1260.0ms
1 -> 0.928462 	- 0.928661 	| 0.000199 	-> 0s, 199.0ms
0 -> 0.928693 	- 0.928961 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.928991 	- 0.929157 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.92919 	- 0.929457 	| 0.000267 	-> 0s, 267.0ms
1 -> 0.929487 	- 0.929652 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.929685 	- 0.930969 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.930999 	- 0.931195 	| 0.000196 	-> 0s, 196.0ms
0 -> 0.931228 	- 0.931496 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.931527 	- 0.931693 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.931726 	- 0.933004 	| 0.001278 	-> 0s, 1278.0ms
1 -> 0.933034 	- 0.9332 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.933233 	- 0.933501 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.93353 	- 0.933728 	| 0.000198 	-> 0s, 198.0ms
0 -> 0.933761 	- 0.935042 	| 0.001281 	-> 0s, 1281.0ms
1 -> 0.935072 	- 0.935238 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.935271 	- 0.93554 	| 0.000269 	-> 0s, 269.0ms
1 -> 0.93557 	- 0.935736 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.935769 	- 0.937055 	| 0.001286 	-> 0s, 1286.0ms
1 -> 0.937085 	- 0.937251 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.937284 	- 0.937558 	| 0.000274 	-> 0s, 274.0ms
1 -> 0.937589 	- 0.937754 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.937788 	- 0.939071 	| 0.001283 	-> 0s, 1283.0ms
1 -> 0.939101 	- 0.939267 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.9393 	- 0.940584 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.940614 	- 0.94078 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.940814 	- 0.941112 	| 0.000298 	-> 0s, 298.0ms
1 -> 0.941142 	- 0.941308 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.941341 	- 0.942621 	| 0.00128 	-> 0s, 1280.0ms
1 -> 0.942651 	- 0.942823 	| 0.000172 	-> 0s, 172.0ms
0 -> 0.942856 	- 0.943141 	| 0.000285 	-> 0s, 285.0ms
1 -> 0.943171 	- 0.943337 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.94337 	- 0.944651 	| 0.001281 	-> 0s, 1281.0ms
1 -> 0.944681 	- 0.944847 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.94488 	- 0.945149 	| 0.000269 	-> 0s, 269.0ms
1 -> 0.945179 	- 0.945345 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.945378 	- 0.945649 	| 0.000271 	-> 0s, 271.0ms
1 -> 0.945679 	- 0.945876 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.945909 	- 0.947191 	| 0.001282 	-> 0s, 1282.0ms
1 -> 0.94722 	- 0.947386 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.947419 	- 0.947687 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.947717 	- 0.947888 	| 0.000171 	-> 0s, 171.0ms
0 -> 0.947922 	- 0.949206 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.949236 	- 0.949404 	| 0.000168 	-> 0s, 168.0ms
0 -> 0.949437 	- 0.949705 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.949735 	- 0.9499 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.949933 	- 0.951243 	| 0.00131 	-> 0s, 1310.0ms
1 -> 0.951273 	- 0.951439 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.951471 	- 0.951738 	| 0.000267 	-> 0s, 267.0ms
1 -> 0.951768 	- 0.951933 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.951966 	- 0.953247 	| 0.001281 	-> 0s, 1281.0ms
1 -> 0.953277 	- 0.953443 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.953476 	- 0.95476 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.95479 	- 0.954956 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.954989 	- 0.955289 	| 0.0003 	-> 0s, 300.0ms
1 -> 0.95532 	- 0.955485 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.955518 	- 0.955786 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.955815 	- 0.955981 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.956015 	- 0.957326 	| 0.001311 	-> 0s, 1311.0ms
1 -> 0.957357 	- 0.957523 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.957556 	- 0.958815 	| 0.001259 	-> 0s, 1259.0ms
1 -> 0.958844 	- 0.95901 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.959043 	- 0.959344 	| 0.000301 	-> 0s, 301.0ms
1 -> 0.959374 	- 0.959539 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.959572 	- 0.95984 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.95987 	- 0.960035 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.960068 	- 0.961351 	| 0.001283 	-> 0s, 1283.0ms
1 -> 0.96138 	- 0.961546 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.961579 	- 0.96188 	| 0.000301 	-> 0s, 301.0ms
1 -> 0.961911 	- 0.962076 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.962109 	- 0.963384 	| 0.001275 	-> 0s, 1275.0ms
1 -> 0.963415 	- 0.963592 	| 0.000177 	-> 0s, 177.0ms
0 -> 0.963625 	- 0.964907 	| 0.001282 	-> 0s, 1282.0ms
1 -> 0.964938 	- 0.965104 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.965138 	- 0.965406 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.965435 	- 0.965601 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.965634 	- 0.965905 	| 0.000271 	-> 0s, 271.0ms
1 -> 0.965935 	- 0.966132 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.966164 	- 0.967444 	| 0.00128 	-> 0s, 1280.0ms
1 -> 0.967474 	- 0.967641 	| 0.000167 	-> 0s, 167.0ms
0 -> 0.967674 	- 0.967943 	| 0.000269 	-> 0s, 269.0ms
1 -> 0.967973 	- 0.968138 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.968171 	- 0.969459 	| 0.001288 	-> 0s, 1288.0ms
1 -> 0.969489 	- 0.969656 	| 0.000167 	-> 0s, 167.0ms
0 -> 0.969689 	- 0.96996 	| 0.000271 	-> 0s, 271.0ms
1 -> 0.96999 	- 0.970156 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.970189 	- 0.971473 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.971502 	- 0.97168 	| 0.000178 	-> 0s, 178.0ms
0 -> 0.971713 	- 0.971984 	| 0.000271 	-> 0s, 271.0ms
1 -> 0.972014 	- 0.972213 	| 0.000199 	-> 0s, 199.0ms
0 -> 0.972245 	- 0.973517 	| 0.001272 	-> 0s, 1272.0ms
1 -> 0.973547 	- 0.973713 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.973752 	- 0.982994 	| 0.009242 	-> 0s, 9242.0ms
1 -> 0.983024 	- 0.98319 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.983223 	- 0.985798 	| 0.002575 	-> 0s, 2575.0ms
1 -> 0.985828 	- 0.985994 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.986027 	- 0.987307 	| 0.00128 	-> 0s, 1280.0ms
1 -> 0.987337 	- 0.987503 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.987536 	- 0.987805 	| 0.000269 	-> 0s, 269.0ms
1 -> 0.987835 	- 0.988032 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.988065 	- 0.988334 	| 0.000269 	-> 0s, 269.0ms
1 -> 0.988363 	- 0.98853 	| 0.000167 	-> 0s, 167.0ms
0 -> 0.988563 	- 0.989853 	| 0.00129 	-> 0s, 1290.0ms
1 -> 0.989883 	- 0.990049 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.990082 	- 0.99035 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.99038 	- 0.990545 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.990578 	- 0.991862 	| 0.001284 	-> 0s, 1284.0ms
1 -> 0.991891 	- 0.992091 	| 0.0002 	-> 0s, 200.0ms
0 -> 0.992123 	- 0.992362 	| 0.000239 	-> 0s, 239.0ms
1 -> 0.992392 	- 0.992589 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.992622 	- 0.993891 	| 0.001269 	-> 0s, 1269.0ms
1 -> 0.993921 	- 0.994086 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.994119 	- 0.994397 	| 0.000278 	-> 0s, 278.0ms
1 -> 0.994427 	- 0.994593 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.994626 	- 0.995909 	| 0.001283 	-> 0s, 1283.0ms
1 -> 0.995939 	- 0.996136 	| 0.000197 	-> 0s, 197.0ms
0 -> 0.996169 	- 0.99742 	| 0.001251 	-> 0s, 1251.0ms
1 -> 0.997451 	- 0.99765 	| 0.000199 	-> 0s, 199.0ms
0 -> 0.997682 	- 0.997952 	| 0.00027 	-> 0s, 270.0ms
1 -> 0.997982 	- 0.998148 	| 0.000166 	-> 0s, 166.0ms
0 -> 0.998181 	- 0.999467 	| 0.001286 	-> 0s, 1286.0ms
1 -> 0.999498 	- 0.999663 	| 0.000165 	-> 0s, 165.0ms
0 -> 0.999696 	- 0.999964 	| 0.000268 	-> 0s, 268.0ms
1 -> 0.999994 	- 1.000159 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.000192 	- 1.000461 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.000491 	- 1.000689 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.000722 	- 1.001995 	| 0.001273 	-> 0s, 1273.0ms
1 -> 1.002025 	- 1.00219 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.002223 	- 1.003497 	| 0.001274 	-> 0s, 1274.0ms
1 -> 1.003527 	- 1.003723 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.003756 	- 1.004023 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.004053 	- 1.004218 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.004251 	- 1.005537 	| 0.001286 	-> 0s, 1286.0ms
1 -> 1.005567 	- 1.005732 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.005765 	- 1.006065 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.006095 	- 1.006264 	| 0.000169 	-> 0s, 169.0ms
0 -> 1.006297 	- 1.006565 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.006595 	- 1.006759 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.006792 	- 1.008071 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.008101 	- 1.008267 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.0083 	- 1.00857 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.0086 	- 1.008798 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.00883 	- 1.010084 	| 0.001254 	-> 0s, 1254.0ms
1 -> 1.010114 	- 1.010311 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.010344 	- 1.010612 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.010641 	- 1.010807 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.01084 	- 1.01212 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.01215 	- 1.012315 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.012349 	- 1.012618 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.012648 	- 1.012814 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.012847 	- 1.014146 	| 0.001299 	-> 0s, 1299.0ms
1 -> 1.014176 	- 1.014341 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.014375 	- 1.014643 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.014673 	- 1.014845 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.014878 	- 1.016162 	| 0.001284 	-> 0s, 1284.0ms
1 -> 1.016192 	- 1.016387 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.01642 	- 1.017669 	| 0.001249 	-> 0s, 1249.0ms
1 -> 1.017699 	- 1.017894 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.017928 	- 1.018195 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.018225 	- 1.01842 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.018453 	- 1.019732 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.019762 	- 1.019934 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.019967 	- 1.020234 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.020264 	- 1.020429 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.020462 	- 1.021742 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.021772 	- 1.021937 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.02197 	- 1.02227 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.0223 	- 1.022466 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.022499 	- 1.022768 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.022797 	- 1.022981 	| 0.000184 	-> 0s, 184.0ms
0 -> 1.023014 	- 1.024296 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.024326 	- 1.024492 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.024525 	- 1.024792 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.024822 	- 1.024987 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.02502 	- 1.026305 	| 0.001285 	-> 0s, 1285.0ms
1 -> 1.026335 	- 1.0265 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.026533 	- 1.026803 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.026832 	- 1.027028 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.027061 	- 1.028341 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.028371 	- 1.028536 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.028569 	- 1.028836 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.028865 	- 1.02903 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.029063 	- 1.030355 	| 0.001292 	-> 0s, 1292.0ms
1 -> 1.030385 	- 1.030551 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.030584 	- 1.031868 	| 0.001284 	-> 0s, 1284.0ms
1 -> 1.031898 	- 1.032064 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.032097 	- 1.032399 	| 0.000302 	-> 0s, 302.0ms
1 -> 1.03243 	- 1.032595 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.032629 	- 1.032883 	| 0.000254 	-> 0s, 254.0ms
1 -> 1.032915 	- 1.033111 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.033143 	- 1.03443 	| 0.001287 	-> 0s, 1287.0ms
1 -> 1.03446 	- 1.034625 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.034658 	- 1.035923 	| 0.001265 	-> 0s, 1265.0ms
1 -> 1.035953 	- 1.036118 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.036151 	- 1.036451 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.03648 	- 1.036646 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.036679 	- 1.036946 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.036976 	- 1.037142 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.037175 	- 1.038455 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.038484 	- 1.03868 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.038713 	- 1.03898 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.03901 	- 1.039175 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.039208 	- 1.040487 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.040516 	- 1.040688 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.040721 	- 1.042003 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.042033 	- 1.042199 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.042232 	- 1.042501 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.042531 	- 1.042727 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.04276 	- 1.043023 	| 0.000263 	-> 0s, 263.0ms
1 -> 1.043053 	- 1.043218 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.043251 	- 1.044532 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.044561 	- 1.044756 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.044789 	- 1.045056 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.045086 	- 1.045252 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.045284 	- 1.046571 	| 0.001287 	-> 0s, 1287.0ms
1 -> 1.046601 	- 1.046765 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.046798 	- 1.047064 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.047093 	- 1.047259 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.047292 	- 1.048601 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.048632 	- 1.048797 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.04883 	- 1.049097 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.049127 	- 1.049292 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.049325 	- 1.050605 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.050635 	- 1.050801 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.050834 	- 1.060059 	| 0.009225 	-> 0s, 9225.0ms
1 -> 1.060088 	- 1.060285 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.060318 	- 1.062898 	| 0.00258 	-> 0s, 2580.0ms
1 -> 1.062929 	- 1.063095 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.063128 	- 1.064407 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.064437 	- 1.064602 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.064635 	- 1.064902 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.064931 	- 1.065127 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.06516 	- 1.065427 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.065457 	- 1.065623 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.065656 	- 1.066942 	| 0.001286 	-> 0s, 1286.0ms
1 -> 1.066972 	- 1.067137 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.06717 	- 1.067437 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.067466 	- 1.067663 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.067695 	- 1.068973 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.069003 	- 1.069168 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.069201 	- 1.069468 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.069498 	- 1.069663 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.069696 	- 1.071005 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.071035 	- 1.071202 	| 0.000167 	-> 0s, 167.0ms
0 -> 1.071235 	- 1.071482 	| 0.000247 	-> 0s, 247.0ms
1 -> 1.071511 	- 1.071707 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.07174 	- 1.073004 	| 0.001264 	-> 0s, 1264.0ms
1 -> 1.073034 	- 1.07323 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.073263 	- 1.07451 	| 0.001247 	-> 0s, 1247.0ms
1 -> 1.074539 	- 1.074734 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.074767 	- 1.075034 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.075064 	- 1.075229 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.075262 	- 1.076548 	| 0.001286 	-> 0s, 1286.0ms
1 -> 1.076578 	- 1.076743 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.076776 	- 1.077076 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.077107 	- 1.077272 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.077305 	- 1.077572 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.077602 	- 1.077767 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.0778 	- 1.079109 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.079139 	- 1.079304 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.079337 	- 1.080619 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.080649 	- 1.080815 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.080848 	- 1.081115 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.081145 	- 1.081343 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.081375 	- 1.082632 	| 0.001257 	-> 0s, 1257.0ms
1 -> 1.082662 	- 1.082827 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.082875 	- 1.083146 	| 0.000271 	-> 0s, 271.0ms
1 -> 1.083176 	- 1.083342 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.083375 	- 1.083642 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.083672 	- 1.083871 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.083903 	- 1.085163 	| 0.00126 	-> 0s, 1260.0ms
1 -> 1.085193 	- 1.085392 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.085424 	- 1.08569 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.08572 	- 1.085886 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.085919 	- 1.087188 	| 0.001269 	-> 0s, 1269.0ms
1 -> 1.087218 	- 1.087415 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.087447 	- 1.087715 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.087746 	- 1.087912 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.087945 	- 1.089223 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.089252 	- 1.089418 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.089451 	- 1.089719 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.089749 	- 1.089946 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.089978 	- 1.091257 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.091287 	- 1.091453 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.091486 	- 1.091754 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.091784 	- 1.091956 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.091989 	- 1.093258 	| 0.001269 	-> 0s, 1269.0ms
1 -> 1.093287 	- 1.093483 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.093517 	- 1.094796 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.094826 	- 1.094992 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.095025 	- 1.095293 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.095322 	- 1.095519 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.095552 	- 1.096809 	| 0.001257 	-> 0s, 1257.0ms
1 -> 1.096839 	- 1.097005 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.097044 	- 1.097344 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.097375 	- 1.097539 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.097572 	- 1.098854 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.098884 	- 1.09905 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.099083 	- 1.099352 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.099382 	- 1.099547 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.09958 	- 1.09985 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.09988 	- 1.100075 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.100109 	- 1.10139 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.10142 	- 1.101585 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.101618 	- 1.101886 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.101915 	- 1.102081 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.102114 	- 1.103397 	| 0.001283 	-> 0s, 1283.0ms
1 -> 1.103427 	- 1.103593 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.103626 	- 1.103898 	| 0.000272 	-> 0s, 272.0ms
1 -> 1.103927 	- 1.104124 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.104157 	- 1.105438 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.105467 	- 1.105632 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.105665 	- 1.105933 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.105963 	- 1.106127 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.10616 	- 1.107449 	| 0.001289 	-> 0s, 1289.0ms
1 -> 1.107479 	- 1.107644 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.107677 	- 1.108959 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.108989 	- 1.109154 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.109187 	- 1.109488 	| 0.000301 	-> 0s, 301.0ms
1 -> 1.109517 	- 1.109683 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.109716 	- 1.109985 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.110015 	- 1.110181 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.110214 	- 1.111524 	| 0.00131 	-> 0s, 1310.0ms
1 -> 1.111554 	- 1.11172 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.111753 	- 1.113026 	| 0.001273 	-> 0s, 1273.0ms
1 -> 1.113055 	- 1.113222 	| 0.000167 	-> 0s, 167.0ms
0 -> 1.113255 	- 1.113553 	| 0.000298 	-> 0s, 298.0ms
1 -> 1.113583 	- 1.113749 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.113782 	- 1.114049 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.114079 	- 1.114244 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.114277 	- 1.115554 	| 0.001277 	-> 0s, 1277.0ms
1 -> 1.115584 	- 1.11575 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.115783 	- 1.116053 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.116083 	- 1.116278 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.116311 	- 1.117589 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.117619 	- 1.11779 	| 0.000171 	-> 0s, 171.0ms
0 -> 1.117823 	- 1.119101 	| 0.001278 	-> 0s, 1278.0ms
